id,Grid_ID,Lat,Lon,centroid_x,centroid_y,NDVI,geometry,landcover,Water,dist_to_water,burned_area,elevation,poaching_risk,image_path
00000000000000000fab,4011,-25.14329694199999,31.978819528000017,1002233.5272756778,7209897.924320836,0.2956237927627701,"POLYGON ((31.987820664771565 -25.152295274306613, 31.987820664771565 -25.134298325961122, 31.96981927512237 -25.134298348787016, 31.96981927512237 -25.152295225437207, 31.987820664771565 -25.152295274306613))",30.0,,1438.4944634335063,0.0,178.6417244609411,Medium,grid_patches_final_png\grid_4011.png
00000000000000000fb0,4016,-25.089296941999987,31.978819528000017,1002455.175114054,7215891.914724969,0.3036041960914063,"POLYGON ((31.987820664771565 -25.098295505764984, 31.987820664771565 -25.080298597772547, 31.96981927512237 -25.080298591037337, 31.96981927512237 -25.098295508722153, 31.987820664771565 -25.098295505764984))",29.99999999999994,,3001.458192087094,0.0,186.9517615343016,Low,grid_patches_final_png\grid_4016.png
00000000000000000fd0,4048,-25.071296941999982,31.978819528000017,1002528.95860442,7217889.909180189,0.3119750518153029,"POLYGON ((31.987820664771565 -25.080298597772547, 31.987820664771565 -25.06229719661191, 31.96981927512237 -25.062297179332464, 31.96981927512237 -25.080298591037337, 31.987820664771565 -25.080298597772547))",29.99999999999972,0.0,1298.511576293633,0.0,194.02909822285287,Medium,grid_patches_final_png\grid_4048.png
00000000000000000fd2,4050,-25.05329694199999,31.978819528000017,1002602.692521564,7219887.90246339,0.3126558050880913,"POLYGON ((31.987820664771565 -25.06229719661191, 31.987820664771565 -25.044295824724344, 31.96981927512237 -25.044295796658425, 31.96981927512237 -25.062297179332464, 31.987820664771565 -25.06229719661191))",30.000000000000032,,1472.510262057263,0.0,201.08630924371224,Medium,grid_patches_final_png\grid_4050.png
00000000000000000fd4,4052,-25.03529694199999,31.978819528000017,1002676.3768582882,7221885.894575206,0.3098244179532113,"POLYGON ((31.987820664771565 -25.044295824724344, 31.987820664771565 -25.02629892457646, 31.96981927512237 -25.02629888608096, 31.96981927512237 -25.044295796658425, 31.987820664771565 -25.044295824724344))",30.0,,3266.804996456939,0.0,210.4110393294258,Low,grid_patches_final_png\grid_4052.png
00000000000000000fe4,4068,-24.981296941999982,31.978819528000017,1002897.1323140336,7227879.86388873,0.3105549419110688,"POLYGON ((31.987820664771565 -24.99029613366566, 31.987820664771565 -24.97229920883684, 31.96981927512237 -24.972299217037477, 31.96981927512237 -24.99029607235136, 31.987820664771565 -24.99029613366566))",29.99999999999974,,6812.661948239015,0.0,267.5564816313312,Low,grid_patches_final_png\grid_4068.png
00000000000000000fea,4074,-24.927296941999984,31.978819528000017,1003117.4412873382,7233873.822682762,0.3322568965693014,"POLYGON ((31.987820664771565 -24.9362964157103, 31.987820664771565 -24.918294995560707, 31.96981927512237 -24.91829496690496, 31.96981927512237 -24.93629639959478, 31.987820664771565 -24.9362964157103))",30.000000000000608,,2554.605013415016,0.0,296.34583312116195,Low,grid_patches_final_png\grid_4074.png
00000000000000000ff2,4082,-24.85529694199998,31.978819528000017,1003410.49172235,7241865.751407645,0.2952444981151413,"POLYGON ((31.987820664771565 -24.864295304976935, 31.987820664771565 -24.846298321493283, 31.96981927512237 -24.84629832206124, 31.96981927512237 -24.864295318503526, 31.987820664771565 -24.864295304976935))",29.99999999999998,,7218.145401704754,4.901960784313726,317.9600135451907,Medium,grid_patches_final_png\grid_4082.png
00000000000000000ff4,4084,-24.83729694199998,31.978819528000017,1003483.630200778,7243863.730676378,0.2918637013168108,"POLYGON ((31.987820664771565 -24.846298321493283, 31.987820664771565 -24.828296992962265, 31.96981927512237 -24.82829697972608, 31.96981927512237 -24.84629832206124, 31.987820664771565 -24.846298321493283))",19.99999999999995,,5268.848031285223,2.031372549019608,289.58283107625687,Medium,grid_patches_final_png\grid_4084.png
00000000000000001066,4198,-24.80129694199998,31.978819528000017,1003629.758151251,7247859.685723352,0.2726245110386117,"POLYGON ((31.987820664771565 -24.81029560190814, 31.987820664771565 -24.79229867359053, 31.96981927512237 -24.7922986325558, 31.96981927512237 -24.810295574600573, 31.987820664771565 -24.81029560190814))",19.999999999999915,,1692.5465481207773,0.0,242.5701320284125,Medium,grid_patches_final_png\grid_4198.png
00000000000000001068,4200,-24.78329694199997,31.978819528000017,1003702.7476090316,7249857.661502876,0.2836349092689292,"POLYGON ((31.987820664771565 -24.79229867359053, 31.987820664771565 -24.77429725440572, 31.96981927512237 -24.774297279501805, 31.96981927512237 -24.7922986325558, 31.987820664771565 -24.79229867359053))",19.99999999999994,,1098.36273960904,0.0,204.29920769506853,Medium,grid_patches_final_png\grid_4200.png
0000000000000000106a,4202,-24.76529694199997,31.978819528000017,1003775.6873790064,7251855.636120618,0.2911765715440764,"POLYGON ((31.987820664771565 -24.77429725440572, 31.987820664771565 -24.75629586946774, 31.96981927512237 -24.75629587971395, 31.96981927512237 -24.774297279501805, 31.987820664771565 -24.77429725440572))",30.0,,2425.5458441955643,0.0,240.73242973433057,Medium,grid_patches_final_png\grid_4202.png
0000000000000000106c,4204,-24.747296941999977,31.978819528000017,1003848.5774540552,7253853.609577217,0.2846254856398942,"POLYGON ((31.987820664771565 -24.75629586946774, 31.987820664771565 -24.73829896378458, 31.96981927512237 -24.73829895952469, 31.96981927512237 -24.75629587971395, 31.987820664771565 -24.75629586946774))",30.000000000000068,,4244.886435019704,0.0,271.49201233356285,Medium,grid_patches_final_png\grid_4204.png
0000000000000000107c,4220,-24.71129694199997,31.978819528000017,1003994.208490921,7257849.553009567,0.2799418140642094,"POLYGON ((31.987820664771565 -24.720297502118378, 31.987820664771565 -24.70229617149247, 31.96981927512237 -24.702296136212748, 31.96981927512237 -24.720297563206508, 31.987820664771565 -24.720297502118378))",29.99999999999977,,8140.749947671155,0.0,308.30498753226897,Medium,grid_patches_final_png\grid_4220.png
0000000000000000107e,4222,-24.693296941999986,31.978819528000017,1004066.949438522,7259847.522986607,0.2731244432041909,"POLYGON ((31.987820664771565 -24.70229617149247, 31.987820664771565 -24.68429473508945, 31.96981927512237 -24.68429476463628, 31.96981927512237 -24.702296136212748, 31.987820664771565 -24.70229617149247))",29.999999999999662,,10122.236092578349,0.0,319.19884151410974,Medium,grid_patches_final_png\grid_4222.png
00000000000000001080,4224,-24.67529694199997,31.978819528000017,1004139.640662766,7261845.491805083,0.2649818256074913,"POLYGON ((31.987820664771565 -24.68429473508945, 31.987820664771565 -24.666297799949678, 31.96981927512237 -24.66629781392909, 31.96981927512237 -24.68429476463628, 31.987820664771565 -24.68429473508945))",30.0,,12111.193749901076,0.0,330.274264579771,Medium,grid_patches_final_png\grid_4224.png
0000000000000000108b,4235,-24.58529694199997,31.978819528000017,1004502.3506854544,7271835.318541612,0.2160775291746439,"POLYGON ((31.987820664771565 -24.594296730730182, 31.987820664771565 -24.576295337505016, 31.96981927512237 -24.576295347961416, 31.96981927512237 -24.59429675870262, 31.987820664771565 -24.594296730730182))",19.99999999999996,,14545.69619470763,0.0,265.7091876601196,Medium,grid_patches_final_png\grid_4235.png
00000000000000001173,4467,-24.495296941999964,31.978819528000017,1004863.8165619504,7281825.116411041,0.2215082500483391,"POLYGON ((31.987820664771565 -24.5042986640747, 31.987820664771565 -24.48629730617863, 31.96981927512237 -24.48629730692858, 31.96981927512237 -24.504298683705102, 31.987820664771565 -24.5042986640747))",20.0,,4931.571892281158,0.0,211.11527459652453,Medium,grid_patches_final_png\grid_4467.png
00000000000000001175,4469,-24.477296941999967,31.978819528000017,1004935.9603620304,7283823.0725280065,0.2224863583707077,"POLYGON ((31.987820664771565 -24.48629730617863, 31.987820664771565 -24.468295906767814, 31.96981927512237 -24.468295888354394, 31.96981927512237 -24.48629730692858, 31.987820664771565 -24.48629730617863))",19.999999999999982,,3112.5344895995327,0.0,192.4076169021793,Medium,grid_patches_final_png\grid_4469.png
00000000000000001178,4472,-24.45929694199996,31.978819528000017,1005008.0543539282,7285821.027494182,0.2414370155939401,"POLYGON ((31.987820664771565 -24.468295906767814, 31.987820664771565 -24.450298993811483, 31.96981927512237 -24.450298956565224, 31.96981927512237 -24.468295888354394, 31.987820664771565 -24.468295906767814))",19.99999999999998,29.23755656108597,1399.9253247682705,0.0,178.2456215653299,Medium,grid_patches_final_png\grid_4472.png
0000000000000000118c,4492,-24.405296941999964,31.978819528000017,1005224.0374101842,7291814.885494469,0.2785121214310787,"POLYGON ((31.987820664771565 -24.414296197417467, 31.987820664771565 -24.396294766421097, 31.96981927512237 -24.396294830724425, 31.96981927512237 -24.414296201226257, 31.987820664771565 -24.414296197417467))",29.99999999999986,,4245.01018330912,0.1686274509803921,197.0055177909851,Medium,grid_patches_final_png\grid_4492.png
00000000000000001190,4496,-24.369296941999963,31.978819528000017,1005367.776944563,7295810.785085978,0.291797352112485,"POLYGON ((31.987820664771565 -24.378297843824647, 31.987820664771565 -24.36029646964511, 31.96981927512237 -24.360296493156905, 31.96981927512237 -24.378297888175947, 31.987820664771565 -24.378297843824647))",30.0,,5942.979185920002,0.0,230.4223996179351,Medium,grid_patches_final_png\grid_4496.png
000000000000000011a8,4520,-24.35129694199996,31.978819528000017,1005439.5719397626,7297808.733161083,0.2897475428222963,"POLYGON ((31.987820664771565 -24.36029646964511, 31.987820664771565 -24.342295091471343, 31.96981927512237 -24.34229509385894, 31.96981927512237 -24.360296493156905, 31.987820664771565 -24.36029646964511))",29.999999999999908,,6129.55507787718,0.0,253.6003776817697,Medium,grid_patches_final_png\grid_4520.png
000000000000000011aa,4522,-24.33329694199996,31.978819528000017,1005511.317077624,7299806.680089963,0.2938583627889962,"POLYGON ((31.987820664771565 -24.342295091471343, 31.987820664771565 -24.324298157375313, 31.96981927512237 -24.32429813895724, 31.96981927512237 -24.34229509385894, 31.987820664771565 -24.342295091471343))",29.99999999999954,,6356.491720927488,0.0,258.84025823815944,Medium,grid_patches_final_png\grid_4522.png
00000000000000000f00,3840,-25.377296942000005,31.97881952800002,1001267.903202466,7183923.843529105,0.3208099830588674,"POLYGON ((31.987820664771565 -25.386295512309125, 31.987820664771565 -25.368298542289654, 31.96981927512237 -25.368298587912665, 31.96981927512237 -25.38629548322564, 31.987820664771565 -25.386295512309125))",29.99999999999964,,1543.9259180092283,5.2,174.57667940559546,Medium,grid_patches_final_png\grid_3840.png
00000000000000000f13,3859,-25.269296942,31.97881952800002,1001714.6152702328,7195911.905571982,0.3021603993102346,"POLYGON ((31.987820664771565 -25.278296108661053, 31.987820664771565 -25.260299172802533, 31.96981927512237 -25.26029917572489, 31.96981927512237 -25.278296038244278, 31.987820664771565 -25.278296108661053))",30.0,,3507.05088853232,0.0,240.6523079196546,Low,grid_patches_final_png\grid_3859.png
00000000000000000f39,3897,-25.17929694199999,31.97881952800002,1002085.514316166,7205901.924846332,0.2789484255208593,"POLYGON ((31.987820664771565 -25.18829804533361, 31.987820664771565 -25.17029666123879, 31.96981927512237 -25.170296621698554, 31.96981927512237 -25.188298014881767, 31.987820664771565 -25.18829804533361))",30.00000000000005,,1829.0448004993173,0.0,180.92134633180189,Medium,grid_patches_final_png\grid_3897.png
00000000000000000fd6,4054,-25.01729694199999,31.97881952800002,1002750.0116073994,7223883.885516277,0.3125920115771756,"POLYGON ((31.987820664771565 -25.02629892457646, 31.987820664771565 -25.00829746611605, 31.96981927512237 -25.00829749701589, 31.96981927512237 -25.02629888608096, 31.987820664771565 -25.02629892457646))",30.0,,5070.064375927044,0.0,230.32813611166392,Low,grid_patches_final_png\grid_4054.png
00000000000000000ff0,4080,-24.873296941999985,31.97881952800002,1003337.3035846448,7239867.770974557,0.2859227952921877,"POLYGON ((31.987820664771565 -24.882296653969753, 31.987820664771565 -24.864295304976935, 31.96981927512237 -24.864295318503526, 31.96981927512237 -24.882296680788674, 31.987820664771565 -24.882296653969753))",30.00000000000031,,9191.163766472158,0.0,314.0820368843794,Medium,grid_patches_final_png\grid_4080.png
00000000000000001085,4229,-24.639296941999973,31.97881952800002,1004284.8739128052,7265841.425968926,0.2227240136116237,"POLYGON ((31.987820664771565 -24.648296410381775, 31.987820664771565 -24.63029501182906, 31.96981927512237 -24.630295073409737, 31.96981927512237 -24.648296407922906, 31.987820664771565 -24.648296410381775))",29.99999999999996,,16999.704315064268,0.0,307.26444837161563,Medium,grid_patches_final_png\grid_4229.png
0000000000000000108e,4238,-24.549296941999973,31.97881952800002,1004647.0863830602,7275831.2411489,0.2159145894442958,"POLYGON ((31.987820664771565 -24.558298397789752, 31.987820664771565 -24.5402970349484, 31.96981927512237 -24.540297010162533, 31.96981927512237 -24.558298391061513, 31.987820664771565 -24.558298397789752))",20.0,,10617.463370339989,0.0,242.53279428217573,Medium,grid_patches_final_png\grid_4238.png
0000000000000000118a,4490,-24.423296941999965,31.97881952800002,1005152.0928850352,7289816.933976763,0.2698491192611342,"POLYGON ((31.987820664771565 -24.432297608333993, 31.987820664771565 -24.414296197417467, 31.96981927512237 -24.414296201226257, 31.96981927512237 -24.43229755136884, 31.987820664771565 -24.432297608333993))",29.99999999999974,,2283.307993320954,1.9137254901960783,194.06576845010733,Medium,grid_patches_final_png\grid_4490.png
000000000000000011ac,4524,-24.31529694199996,31.97881952800002,1005583.0123511445,7301804.625873264,0.3043385538756102,"POLYGON ((31.987820664771565 -24.324298157375313, 31.987820664771565 -24.306296787418592, 31.96981927512237 -24.306296747306313, 31.96981927512237 -24.32429813895724, 31.987820664771565 -24.324298157375313))",19.999999999999925,,4909.451918855055,0.0,280.4374937445476,Low,grid_patches_final_png\grid_4524.png
00000000000000000fd9,4057,-24.999296941999987,31.978819528000024,1002823.5967617088,7225881.875287239,0.3144851035799163,"POLYGON ((31.987820664771565 -25.00829746611605, 31.987820664771565 -24.99029613366566, 31.96981927512237 -24.99029607235136, 31.96981927512237 -25.00829749701589, 31.987820664771565 -25.00829746611605))",29.99999999999992,,6434.665908547848,0.0,244.08993302167983,Low,grid_patches_final_png\grid_4057.png
00000000000000000ff6,4086,-24.819296941999983,31.978819528000024,1003556.71901279,7245861.708781399,0.2807980787667394,"POLYGON ((31.987820664771565 -24.828296992962265, 31.987820664771565 -24.81029560190814, 31.96981927512237 -24.810295574600573, 31.96981927512237 -24.82829697972608, 31.987820664771565 -24.828296992962265))",19.999999999999968,,3384.554466552141,0.0,274.2753842567948,Medium,grid_patches_final_png\grid_4086.png
00000000000000000efa,3834,-25.42954678711294,31.97882255662856,1001051.4553312156,7178124.056976366,0.3152558302223824,"POLYGON ((31.97087163145017 -25.4342620370292, 31.972249476634364 -25.4353322721728, 31.97371659630872 -25.436843852365673, 31.974380945926942 -25.437775776362674, 31.974849181560963 -25.4379051025004, 31.976048657452903 -25.438618590064536, 31.976985112466025 -25.439064460057757, 31.97849225717663 -25.438529389207424, 31.97942869130034 -25.438172665471512, 31.980226805909833 -25.437597472307594, 31.98134162292951 -25.436883993422853, 31.983250095987636 -25.435773716118486, 31.984141977946827 -25.43577370225683, 31.985296841056684 -25.43559528447191, 31.98640718142499 -25.435595286830463, 31.987236567181892 -25.43565326064156, 31.987695811136984 -25.43568450891329, 31.987820664771565 -25.435733572222556, 31.987820664771565 -25.422298274466094, 31.96981927512237 -25.422298257718317, 31.96981927512237 -25.43310716315194, 31.97087163145017 -25.4342620370292))",30.000000000000025,38.17404939239515,640.459234376124,0.7333333333333333,178.33076512353463,High,grid_patches_final_png\grid_3834.png
00000000000000000efc,3836,-25.41343178850901,31.97894906089588,1001131.10384588,7179912.362104286,0.3370491853448604,"POLYGON ((31.987820664771565 -25.422298274466094, 31.987820664771565 -25.404296848968247, 31.973814652344284 -25.404296896039142, 31.973738810781096 -25.40439053525868, 31.9727623242729 -25.404791843845604, 31.972048849290942 -25.405500836339584, 31.971255100746507 -25.406000301631117, 31.97035886174316 -25.406660231288807, 31.96981927512237 -25.40735134748472, 31.96981927512237 -25.422298257718317, 31.987820664771565 -25.422298274466094))",29.999999999999897,21.27658851512066,1031.6575753353502,2.933333333333333,210.65963055024025,High,grid_patches_final_png\grid_3836.png
00000000000000000efd,3837,-25.39455089884012,31.980840126215075,1001400.095360936,7182001.031669021,0.3225357874550351,"POLYGON ((31.97055949217987 -25.39074122017572, 31.972204960304833 -25.39074121537285, 31.97302091658832 -25.39106228346351, 31.97402872658787 -25.391454645918763, 31.974403247039398 -25.39169992459769, 31.975790072282503 -25.39260513140282, 31.97620476276873 -25.39287711819275, 31.977002900868698 -25.393853631541003, 31.97753802673421 -25.39479007127812, 31.977520151646154 -25.395253808244323, 31.9774934257809 -25.395900419644853, 31.977359622812017 -25.39632399808784, 31.97691821069158 -25.397719687242752, 31.976383081798428 -25.399721845959057, 31.97607095822593 -25.400653777733176, 31.975495735667998 -25.40181316007653, 31.974916084598817 -25.402834317381267, 31.974269527071446 -25.40372607471255, 31.973814652344284 -25.404296896039142, 31.987820664771565 -25.404296848968247, 31.987820664771565 -25.386295512309125, 31.96981927512237 -25.38629548322564, 31.96981927512237 -25.391089002022536, 31.97055949217987 -25.39074122017572))",29.99999999999996,23.97304339112136,538.2212853303856,4.933333333333334,172.81294228093117,High,grid_patches_final_png\grid_3837.png
000000000000000011b2,4530,-24.3057445369688,31.98791370136024,1006546.1433504792,7302831.716560424,0.3263869751483513,"POLYGON ((31.988101606619523 -24.306296798262625, 31.987820664771565 -24.304637995447344, 31.987820664771565 -24.306296787418592, 31.988101606619523 -24.306296798262625))",20.0,,3568.584608470722,0.0,305.6939281288724,Medium,grid_patches_final_png\grid_4530.png
0000000000000000119b,4507,-24.317830436891747,31.98894389636472,1006602.7150640076,7301486.444842983,0.3118660461661952,"POLYGON ((31.99116944812485 -24.32429812518884, 31.988101606619523 -24.306296798262625, 31.987820664771565 -24.306296787418592, 31.987820664771565 -24.324298157375313, 31.99116944812485 -24.32429812518884))",30.0,,4882.674037872396,0.0,275.270712313735,Low,grid_patches_final_png\grid_4507.png
00000000000000000f03,3843,-25.42724448149931,31.989864157593622,1002174.008672835,7178337.949347187,0.3285049426766526,"POLYGON ((31.987838538178064 -25.43573802762442, 31.989149535908187 -25.436228504239295, 31.98926987620992 -25.434779296229916, 31.990166220753004 -25.429950089586583, 31.99439788120344 -25.4222983077651, 31.987820664771565 -25.422298274466094, 31.987820664771565 -25.435733572222556, 31.987838538178064 -25.43573802762442))",30.00000000000004,57.014483212639895,902.524125175868,1.568627450980392,232.8151921188505,High,grid_patches_final_png\grid_3843.png
0000000000000000119a,4506,-24.334239113104587,31.99034256227891,1006679.46678147,7299660.00756367,0.2943523447601769,"POLYGON ((31.994237377120424 -24.342295109944605, 31.99116944812485 -24.32429812518884, 31.987820664771565 -24.324298157375313, 31.987820664771565 -24.342295091471343, 31.994237377120424 -24.342295109944605))",30.000000000000007,,26148.842339989867,0.0,289.96760294889964,Medium,grid_patches_final_png\grid_4506.png
00000000000000001199,4505,-24.35187563063249,31.991845888664987,1006761.876146854,7297696.875964272,0.3056419029958326,"POLYGON ((31.997309644643725 -24.360296441690707, 31.994237377120424 -24.342295109944605, 31.987820664771565 -24.342295091471343, 31.987820664771565 -24.36029646964511, 31.997309644643725 -24.360296441690707))",29.99999999999998,,372925.14303129225,0.0,257.8018469147401,Low,grid_patches_final_png\grid_4505.png
00000000000000001078,4216,-24.693405453877617,31.99333609883495,1005538.6312386006,7259781.840727007,0.2860930681424424,"POLYGON ((31.99940097899779 -24.702296141498664, 31.998433396977898 -24.689065982405303, 31.998874809079144 -24.684294781623247, 31.987820664771565 -24.68429473508945, 31.987820664771565 -24.70229617149247, 31.99940097899779 -24.702296141498664))",29.99999999999998,,10030.731719569963,0.0,356.73618139786106,Medium,grid_patches_final_png\grid_4216.png
00000000000000001198,4504,-24.36971452880696,31.9933664658584,1006845.1395660938,7295711.205629236,0.3020396905073947,"POLYGON ((32.00037748813148 -24.378297871278114, 31.997309644643725 -24.360296441690707, 31.987820664771565 -24.36029646964511, 31.987820664771565 -24.378297843824647, 32.00037748813148 -24.378297871278114))",30.00000000000001,,8105.529258433273,0.0,238.6647235420116,Low,grid_patches_final_png\grid_4504.png
00000000000000001079,4217,-24.67508615474275,31.99377460729712,1005657.3101950148,7261813.656378869,0.2620594662724425,"POLYGON ((31.998874809079144 -24.684294781623247, 32.000547005619424 -24.666297807455063, 31.987820664771565 -24.666297799949678, 31.987820664771565 -24.68429473508945, 31.998874809079144 -24.684294781623247))",30.0,,12070.763230164725,0.0,337.651661273354,Medium,grid_patches_final_png\grid_4217.png
00000000000000001077,4215,-24.71145824253231,31.993944098996984,1005527.1085112568,7257775.727227269,0.3069353787648387,"POLYGON ((32.00071643609056 -24.720297561956766, 31.99940097899779 -24.702296141498664, 31.987820664771565 -24.70229617149247, 31.987820664771565 -24.720297502118378, 32.00071643609056 -24.720297561956766))",30.0,,8029.326631492021,0.0,320.4067883225848,Low,grid_patches_final_png\grid_4215.png
00000000000000000f04,3844,-25.41200534571687,31.993950247151258,1002649.3559707344,7180014.07954291,0.3508065868415449,"POLYGON ((31.99439788120344 -25.4222983077651, 32.00433722305842 -25.404296874085762, 31.987820664771565 -25.404296848968247, 31.987820664771565 -25.422298274466094, 31.99439788120344 -25.4222983077651))",29.99999999999996,,2365.944742185503,10.250980392156862,228.137765748018,Medium,grid_patches_final_png\grid_3844.png
00000000000000001076,4214,-24.729442581391403,31.99460149020505,1005520.8055950246,7255777.024736648,0.3026177396599661,"POLYGON ((32.00203187735128 -24.73829890326711, 32.00071643609056 -24.720297561956766, 31.987820664771565 -24.720297502118378, 31.987820664771565 -24.73829896378458, 32.00203187735128 -24.73829890326711))",30.000000000000004,,6044.855014919789,0.0,290.99003351756926,Low,grid_patches_final_png\grid_4214.png
0000000000000000107a,4218,-24.65711212598355,31.99460886357044,1005814.694689854,7263805.681684198,0.2527328421521521,"POLYGON ((32.000547005619424 -24.666297807455063, 32.002214665436625 -24.648296423667116, 31.987820664771565 -24.648296410381775, 31.987820664771565 -24.666297799949678, 32.000547005619424 -24.666297807455063))",30.0,,14073.108536716263,0.0,305.73402892525803,Medium,grid_patches_final_png\grid_4218.png
00000000000000001197,4503,-24.38762359225027,31.99489302389808,1006928.6376965216,7293717.7141691875,0.3063432711723612,"POLYGON ((32.0034454190175 -24.39629478160375, 32.00037748813148 -24.378297871278114, 31.987820664771565 -24.378297843824647, 31.987820664771565 -24.396294766421097, 32.0034454190175 -24.39629478160375))",20.00000000000001,,6816.208117759183,0.0,241.3944893311269,Low,grid_patches_final_png\grid_4503.png
00000000000000001075,4213,-24.74742969227825,31.995258982740538,1005514.4326339246,7253778.009770951,0.2941380412605406,"POLYGON ((32.00334730277827 -24.756295882553324, 32.00203187735128 -24.73829890326711, 31.987820664771565 -24.73829896378458, 31.987820664771565 -24.75629586946774, 32.00334730277827 -24.756295882553324))",30.0,,4076.3102590717504,0.0,264.6763975267513,Medium,grid_patches_final_png\grid_4213.png
0000000000000000107b,4219,-24.63913239939001,31.99544338430611,1005972.1040465424,7265798.339613892,0.2361659491932665,"POLYGON ((32.002214665436625 -24.648296423667116, 32.0038868108767 -24.630295036604196, 31.987820664771565 -24.63029501182906, 31.987820664771565 -24.648296410381775, 32.002214665436625 -24.648296423667116))",30.00000000000001,,17009.737270506124,0.0,284.4620461498229,Medium,grid_patches_final_png\grid_4219.png
00000000000000001074,4212,-24.76541889905615,31.995916551888257,1005507.989826563,7251778.757473732,0.3024769362293413,"POLYGON ((32.00466271236992 -24.774297211229403, 32.00334730277827 -24.756295882553324, 31.987820664771565 -24.75629586946774, 31.987820664771565 -24.77429725440572, 32.00466271236992 -24.774297211229403))",20.00000000000003,,2165.4166199100887,0.0,250.4502449647217,Low,grid_patches_final_png\grid_4212.png
00000000000000001094,4244,-24.621148664681343,31.996278091076604,1006129.523420198,7267791.442909785,0.2474284296893714,"POLYGON ((32.0038868108767 -24.630295036604196, 32.005559017477125 -24.612298090966565, 31.987820664771565 -24.61229813104124, 31.987820664771565 -24.63029501182906, 32.0038868108767 -24.630295036604196))",20.000000000000018,,18341.758259485145,0.0,275.79117403771613,Medium,grid_patches_final_png\grid_4244.png
00000000000000001196,4502,-24.40553127612777,31.99637808754365,1007007.833834172,7291724.517951411,0.3112935382754704,"POLYGON ((32.00581761904525 -24.414296207271818, 32.00581761904525 -24.410225034536406, 32.0034454190175 -24.39629478160375, 31.987820664771565 -24.396294766421097, 31.987820664771565 -24.414296197417467, 32.00581761904525 -24.414296207271818))",20.000000000000025,,4947.647172338977,0.0,233.1511712426684,Low,grid_patches_final_png\grid_4502.png
00000000000000001072,4210,-24.78340524525435,31.99656907252204,1005500.9791039923,7249779.836958387,0.2980699891070259,"POLYGON ((32.00581761904525 -24.792298619151513, 32.00581761904525 -24.79012257197853, 32.00466271236992 -24.774297211229403, 31.987820664771565 -24.77429725440572, 31.987820664771565 -24.79229867359053, 32.00581761904525 -24.792298619151513))",20.00000000000004,13.333333333333334,640.6092946133643,0.0,211.76724590603231,Medium,grid_patches_final_png\grid_4210.png
00000000000000000f05,3845,-25.39524701054803,31.99676713413125,1003003.0948344456,7181863.640522284,0.3688643376583697,"POLYGON ((32.00433722305842 -25.404296874085762, 32.00581761904525 -25.40161696842455, 32.00581761904525 -25.38629548221368, 31.987820664771565 -25.386295512309125, 31.987820664771565 -25.404296848968247, 32.00433722305842 -25.404296874085762))",30.000000000000068,,3583.159258656782,15.91372549019608,271.340802352573,Medium,grid_patches_final_png\grid_3845.png
00000000000000001096,4246,-24.60328778920867,31.996809409335302,1006255.6290273082,7269772.03274485,0.2515266427506573,"POLYGON ((32.005559017477125 -24.612298090966565, 32.00581761904525 -24.6094843763935, 32.00581761904525 -24.594296702877518, 31.987820664771565 -24.594296730730182, 31.987820664771565 -24.61229813104124, 32.005559017477125 -24.612298090966565))",20.000000000000007,,16356.043914912736,0.0,265.2082001116862,Medium,grid_patches_final_png\grid_4246.png
00000000000000000f2e,3886,-25.179296942,31.99681952800001,1003903.6630731836,7205834.412621596,0.2655887134740204,"POLYGON ((32.00581761904525 -25.18829803137395, 32.00581761904525 -25.17029665770949, 31.987820664771565 -25.17029666123879, 31.987820664771565 -25.18829804533361, 32.00581761904525 -25.18829803137395))",30.000000000000064,2.0,1302.2326426428742,0.0,173.21390845843484,Medium,grid_patches_final_png\grid_3886.png
00000000000000000fc8,4040,-25.05329694199997,31.99681952800001,1004422.7298035488,7219820.636399606,0.330546411792745,"POLYGON ((32.00581761904525 -25.062297178899932, 32.00581761904525 -25.04429581914242, 31.987820664771565 -25.044295824724344, 31.987820664771565 -25.06229719661191, 32.00581761904525 -25.062297178899932))",29.999999999999982,,3812.274029107513,0.0,224.9843454436996,Low,grid_patches_final_png\grid_4040.png
0000000000000000109c,4252,-24.495296941999964,31.99681952800001,1006692.1111298406,7281758.956129334,0.2676190041040527,"POLYGON ((32.00581761904525 -24.504298651333187, 32.00581761904525 -24.486297313667674, 31.987820664771565 -24.48629730617863, 31.987820664771565 -24.5042986640747, 32.00581761904525 -24.504298651333187))",19.999999999999982,,4375.210497585324,0.0,243.0347810631933,Medium,grid_patches_final_png\grid_4252.png
00000000000000000f07,3847,-25.377296942,31.99681952800001,1003083.0664756468,7183855.94713142,0.383311999495882,"POLYGON ((32.00581761904525 -25.38629548221368, 32.00581761904525 -25.36829851944984, 31.987820664771565 -25.368298542289654, 31.987820664771565 -25.386295512309125, 32.00581761904525 -25.38629548221368))",29.999999999999787,,4459.410091882143,15.75294117647059,270.40968606425105,Medium,grid_patches_final_png\grid_3847.png
00000000000000000f26,3878,-25.251296942,31.99681952800001,1003605.9597383534,7197842.259482667,0.2778493338967064,"POLYGON ((32.00581761904525 -25.260299120103237, 32.00581761904525 -25.242297729520846, 31.987820664771565 -25.242297772740493, 31.987820664771565 -25.260299172802533, 32.00581761904525 -25.260299120103237))",30.000000000000234,,5777.828524256933,0.0,292.00872425000136,Medium,grid_patches_final_png\grid_3878.png
